player_id,condition,stat,n,raw_over,own_base,shrunk_over,edge_pp,career_games,name,role,team,last_season,flag
00-0036422,turf,td_any,20,0.1,0.145,0.125,-2.0,55,A.Trautman,TE,DEN,2025,False
00-0036970,turf,td_any,42,0.143,0.175,0.155,-2.0,63,K.Pitts,TE,ATL,2025,False
00-0037231,turf,td_any,4,0.0,0.143,0.123,-2.0,7,K.Austin,WR,NO,2025,False
00-0037475,turf,td_any,9,0.0,0.077,0.057,-2.0,13,S.Smartt,TE,NYJ,2025,False
00-0031235,grass,td_any,24,0.25,0.29,0.271,-2.0,31,O.Beckham,WR,MIA,2024,False
00-0033296,grass,td_any,7,0.0,0.091,0.071,-2.0,11,A.Armah,RB,WAS,2023,False
00-0033308,grass,td_any,15,0.0,0.054,0.034,-2.0,37,M.Breida,RB,NYG,2023,False
00-0035125,grass,td_any,27,0.037,0.075,0.055,-2.0,40,A.Ingold,RB,MIA,2025,False
00-0035973,grass,td_any,7,0.0,0.091,0.071,-2.0,11,P.Taylor,RB,SF,2024,False
00-0038129,grass,td_any,32,0.156,0.191,0.172,-2.0,47,C.Otton,TE,TB,2025,False
00-0029892,wind15+,td_any,3,0.0,0.185,0.165,-2.0,65,K.Juszczyk,RB,SF,2025,False
00-0036358,wind15+,td_any,4,0.25,0.395,0.375,-2.0,76,C.Lamb,WR,DAL,2025,False
00-0037545,wind15+,td_any,3,0.0,0.184,0.164,-2.0,38,R.Shaheed,WR,SEA,2025,False
00-0033009,primetime,td_any,9,0.111,0.188,0.167,-2.0,64,T.Boyd,WR,TEN,2024,False
00-0036906,primetime,td_any,10,0.1,0.171,0.151,-2.0,35,K.Herbert,RB,NYJ,2025,False
00-0038041,primetime,td_any,21,0.19,0.234,0.214,-2.0,47,J.Ferguson,TE,DAL,2025,False
00-0039894,primetime,td_any,8,0.25,0.333,0.313,-2.0,24,X.Worthy,WR,KC,2025,False
00-0035215,day_game,td_any,18,0.111,0.16,0.14,-2.0,25,D.Harty,WR,BUF,2023,False
00-0036271,day_game,td_any,22,0.091,0.133,0.113,-2.0,30,Q.Watkins,WR,PHI,2023,False
00-0037539,day_game,td_any,7,0.0,0.091,0.071,-2.0,11,L.Krull,TE,DEN,2025,False
00-0037740,day_game,td_any,37,0.162,0.196,0.176,-2.0,46,G.Wilson,WR,NYJ,2025,False
00-0030035,home,td_any,33,0.303,0.338,0.318,-2.0,68,A.Thielen,WR,PIT,2025,False
00-0031595,home,td_any,15,0.067,0.12,0.1,-2.0,25,M.Burton,RB,DEN,2024,False
00-0032543,home,td_any,8,0.0,0.083,0.063,-2.0,12,A.Erickson,WR,LAC,2023,False
00-0033857,home,td_any,29,0.172,0.211,0.19,-2.0,57,J.Smith-Schuster,WR,KC,2025,False
00-0036275,home,td_any,37,0.459,0.493,0.473,-2.0,71,D.Swift,RB,CHI,2025,False
00-0022127,road,td_any,4,0.0,0.143,0.123,-2.0,7,J.Witten,TE,LV,2020,False
00-0032765,road,td_any,7,0.0,0.091,0.071,-2.0,11,M.Thomas,WR,NO,2023,False
00-0033293,road,td_any,31,0.258,0.294,0.274,-2.0,68,A.Jones,RB,MIN,2025,False
00-0033858,road,td_any,37,0.216,0.25,0.23,-2.0,72,J.Smith,TE,PIT,2025,False
00-0033955,road,td_any,21,0.0,0.043,0.024,-2.0,46,J.McNichols,RB,WAS,2025,False
00-0036527,road,td_any,4,0.0,0.143,0.123,-2.0,7,D.Turner,WR,LV,2024,False
00-0037238,road,td_any,25,0.24,0.28,0.26,-2.0,50,D.London,WR,ATL,2025,False
00-0037809,road,td_any,27,0.074,0.113,0.093,-2.0,53,C.Okonkwo,TE,TEN,2025,False
00-0038393,road,td_any,17,0.118,0.167,0.147,-2.0,36,D.Wicks,WR,GB,2025,False
00-0033009,short_week,td_any,3,0.0,0.188,0.167,-2.0,64,T.Boyd,WR,TEN,2024,False
00-0033555,short_week,td_any,3,0.0,0.183,0.164,-2.0,60,M.Hollins,WR,NE,2025,False
00-0033895,short_week,td_any,3,0.0,0.185,0.165,-2.0,54,G.Everett,TE,CHI,2024,False
00-0035208,short_week,td_any,4,0.0,0.145,0.125,-2.0,62,O.Zaccheaus,WR,CHI,2025,False
00-0035806,short_week,td_any,3,0.0,0.185,0.165,-2.0,27,J.Hasty,RB,NE,2024,False
00-0036637,short_week,td_any,4,0.0,0.148,0.128,-2.0,54,N.Gray,TE,KC,2025,False
00-0039021,short_week,td_any,3,0.0,0.19,0.17,-2.0,21,R.Johnson,RB,CHI,2025,False
00-0033923,post_bye,td_any,4,0.25,0.397,0.377,-2.0,68,K.Hunt,RB,KC,2025,False
00-0035249,post_bye,td_any,4,0.0,0.143,0.123,-2.0,42,J.Oliver,TE,MIN,2025,False
00-0036637,post_bye,td_any,4,0.0,0.148,0.128,-2.0,54,N.Gray,TE,KC,2025,False
00-0037801,post_bye,td_any,4,0.0,0.143,0.123,-2.0,35,K.Turpin,WR,DAL,2025,False
00-0034297,big_favorite,td_any,8,0.125,0.207,0.187,-2.0,29,B.Pringle,WR,WAS,2023,False
00-0036422,big_favorite,td_any,12,0.083,0.145,0.125,-2.0,55,A.Trautman,TE,DEN,2025,False
00-0036427,big_favorite,td_any,13,0.0,0.059,0.039,-2.0,34,T.Johnson,WR,NYJ,2025,False
00-0039894,big_favorite,td_any,8,0.25,0.333,0.313,-2.0,24,X.Worthy,WR,KC,2025,False
00-0033923,big_underdog,td_any,4,0.25,0.397,0.377,-2.0,68,K.Hunt,RB,KC,2025,False
00-0034270,big_underdog,td_any,16,0.062,0.113,0.093,-2.0,62,T.Conklin,TE,LAC,2025,False
00-0035249,big_underdog,td_any,4,0.0,0.143,0.123,-2.0,42,J.Oliver,TE,MIN,2025,False
00-0035359,big_underdog,td_any,4,0.0,0.143,0.123,-2.0,14,D.Sills,WR,ATL,2025,False
00-0037545,big_underdog,td_any,3,0.0,0.184,0.164,-2.0,38,R.Shaheed,WR,SEA,2025,False
00-0037809,big_underdog,td_any,16,0.062,0.113,0.093,-2.0,53,C.Okonkwo,TE,TEN,2025,False
00-0038621,big_underdog,td_any,13,0.077,0.135,0.115,-2.0,37,D.Douglas,WR,NE,2025,False
00-0030564,revenge,td_any,6,0.167,0.269,0.249,-2.0,67,D.Hopkins,WR,BAL,2025,False
00-0033439,backup_qb,td_any,10,0.0,0.069,0.049,-2.0,29,P.Brown,TE,ARI,2025,False
00-0034775,backup_qb,td_any,12,0.167,0.23,0.209,-2.0,61,C.Kirk,WR,HOU,2025,False
00-0036637,backup_qb,td_any,4,0.0,0.148,0.128,-2.0,54,N.Gray,TE,KC,2025,False
00-0036894,backup_qb,td_any,14,0.214,0.271,0.251,-2.0,59,P.Freiermuth,TE,PIT,2025,False
00-0037005,backup_qb,td_any,16,0.125,0.176,0.156,-2.0,51,T.Tremble,TE,CAR,2025,False
00-0037231,backup_qb,td_any,4,0.0,0.143,0.123,-2.0,7,K.Austin,WR,NO,2025,False
00-0037545,backup_qb,td_any,3,0.0,0.184,0.164,-2.0,38,R.Shaheed,WR,SEA,2025,False
00-0038619,backup_qb,td_any,9,0.111,0.188,0.167,-2.0,32,A.Iosivas,WR,CIN,2025,False
00-0032128,division_rematch,td_any,4,0.0,0.148,0.128,-2.0,27,C.Conley,WR,SF,2024,False
00-0035624,division_rematch,td_any,6,0.0,0.105,0.085,-2.0,19,N.Harry,WR,CHI,2022,False
00-0036894,division_rematch,td_any,14,0.214,0.271,0.251,-2.0,59,P.Freiermuth,TE,PIT,2025,False
00-0036991,division_rematch,td_any,4,0.0,0.143,0.123,-2.0,7,A.Rodgers,WR,IND,2023,False
00-0038041,division_rematch,td_any,7,0.143,0.234,0.214,-2.0,47,J.Ferguson,TE,DAL,2025,False
00-0031428,late_season,td_any,13,0.077,0.136,0.116,-2.0,44,A.Robinson,WR,DET,2024,False
00-0033896,late_season,td_any,4,0.0,0.143,0.123,-2.0,14,A.Shaheen,TE,MIA,2021,False
00-0035631,late_season,td_any,22,0.045,0.089,0.069,-2.0,45,D.Sample,TE,CIN,2025,False
00-0035640,late_season,td_any,27,0.333,0.372,0.352,-2.0,78,D.Metcalf,WR,PIT,2025,False
00-0037545,body_clock_1pmET_road,td_any,3,0.0,0.184,0.164,-2.0,38,R.Shaheed,WR,SEA,2025,False
00-0035806,after_OT,td_any,3,0.0,0.185,0.165,-2.0,27,J.Hasty,RB,NE,2024,False
00-0038619,after_OT,td_any,3,0.0,0.188,0.167,-2.0,32,A.Iosivas,WR,CIN,2025,False
00-0033906,heavy_workload_lastwk,td_any,8,0.25,0.333,0.313,-2.0,63,A.Kamara,RB,NO,2025,False
00-0035659,after_100yd_game,td_any,15,0.267,0.32,0.3,-2.0,75,T.McLaurin,WR,WAS,2025,False
00-0036410,after_100yd_game,td_any,15,0.4,0.453,0.433,-2.0,64,T.Higgins,WR,CIN,2025,False
00-0034418,vs_high_blitz,td_any,24,0.125,0.167,0.146,-2.0,42,C.Wilson,WR,MIA,2025,False
00-0035645,vs_high_blitz,td_any,9,0.0,0.077,0.057,-2.0,13,G.Olszewski,WR,NYG,2025,False
00-0036261,vs_high_blitz,td_any,31,0.323,0.358,0.339,-2.0,53,B.Aiyuk,WR,SF,2024,False
00-0027656,fast_ref_crew,td_any,5,0.2,0.318,0.298,-2.0,22,R.Gronkowski,TE,TB,2021,False
00-0034270,fast_ref_crew,td_any,16,0.062,0.113,0.093,-2.0,62,T.Conklin,TE,LAC,2025,False
00-0036572,fast_ref_crew,td_any,4,0.0,0.143,0.123,-2.0,14,S.Smith,WR,CAR,2022,False
00-0037247,fast_ref_crew,td_any,15,0.267,0.321,0.3,-2.0,53,G.Pickens,WR,DAL,2025,False
00-0033009,slow_ref_crew,td_any,15,0.133,0.188,0.167,-2.0,64,T.Boyd,WR,TEN,2024,False
00-0035208,slow_ref_crew,td_any,12,0.083,0.145,0.125,-2.0,62,O.Zaccheaus,WR,CHI,2025,False
00-0036423,slow_ref_crew,td_any,4,0.0,0.143,0.123,-2.0,14,A.Okwuegbunam,TE,LV,2025,False
00-0037086,slow_ref_crew,td_any,5,0.0,0.118,0.098,-2.0,17,G.Calcaterra,TE,PHI,2025,False
00-0037744,slow_ref_crew,td_any,15,0.267,0.319,0.299,-2.0,47,T.McBride,TE,ARI,2025,False
00-0039040,slow_ref_crew,td_any,10,0.5,0.571,0.551,-2.0,35,D.Achane,RB,MIA,2025,False
00-0030520,outdoor,pass_yards,4,0.25,0.4,0.379,-2.1,5,M.Glennon,QB,NYG,2021,False
00-0032156,turf,pass_yards,3,0.0,0.2,0.179,-2.1,5,T.Siemian,QB,NYJ,2023,False
00-0034401,grass,pass_yards,3,0.0,0.2,0.179,-2.1,5,M.White,QB,BUF,2024,False
00-0032156,day_game,pass_yards,3,0.0,0.2,0.179,-2.1,5,T.Siemian,QB,NYJ,2023,False
00-0034401,road,pass_yards,3,0.0,0.2,0.179,-2.1,5,M.White,QB,BUF,2024,False
00-0026158,big_favorite,pass_yards,4,0.25,0.4,0.379,-2.1,20,J.Flacco,QB,CIN,2025,False
00-0034796,big_favorite,pass_yards,27,0.407,0.448,0.427,-2.1,67,L.Jackson,QB,BAL,2025,False
00-0040668,big_underdog,pass_yards,3,0.0,0.2,0.179,-2.1,5,S.Sanders,QB,CLE,2025,False
00-0038582,division_rematch,pass_yards,3,0.0,0.2,0.179,-2.1,5,C.Tune,QB,GB,2025,False
00-0034401,late_season,pass_yards,3,0.0,0.2,0.179,-2.1,5,M.White,QB,BUF,2024,False
00-0033869,slow_ref_crew,pass_yards,7,0.571,0.667,0.646,-2.1,21,M.Trubisky,QB,BUF,2025,False
00-0039152,slow_ref_crew,pass_yards,4,0.25,0.4,0.379,-2.1,15,W.Levis,QB,TEN,2024,False
00-0030108,dome,rec_yards,3,0.333,0.529,0.508,-2.1,17,R.Griffin,TE,CHI,2022,False
00-0034418,dome,rec_yards,17,0.353,0.405,0.384,-2.1,42,C.Wilson,WR,MIA,2025,False
00-0033375,outdoor,rec_yards,31,0.387,0.426,0.404,-2.1,47,T.Patrick,WR,JAX,2025,False
00-0038104,outdoor,rec_yards,22,0.455,0.5,0.479,-2.1,24,T.Thornton,WR,KC,2025,False
00-0027891,turf,rec_yards,7,0.571,0.667,0.646,-2.1,9,G.Tate III,WR,NYG,2020,False
00-0033895,turf,rec_yards,31,0.387,0.426,0.404,-2.1,54,G.Everett,TE,CHI,2024,False
00-0034854,turf,rec_yards,17,0.294,0.345,0.324,-2.1,29,K.Hodge,WR,ATL,2025,False
00-0036261,turf,rec_yards,12,0.5,0.566,0.545,-2.1,53,B.Aiyuk,WR,SF,2024,False
00-0036424,turf,rec_yards,4,0.25,0.4,0.379,-2.1,5,B.Hopkins,TE,LA,2023,False
00-0036550,turf,rec_yards,7,0.286,0.383,0.362,-2.1,47,R.Bateman,WR,BAL,2025,False
00-0038996,turf,rec_yards,8,0.375,0.462,0.441,-2.1,26,T.Kraft,TE,GB,2025,False
00-0033110,grass,rec_yards,16,0.438,0.491,0.47,-2.1,55,T.Higbee,TE,LA,2025,False
00-0033943,grass,rec_yards,16,0.312,0.367,0.346,-2.1,49,J.Reynolds,WR,NYJ,2025,False
00-0035671,grass,rec_yards,4,0.25,0.4,0.379,-2.1,5,J.Sternberger,TE,GB,2020,False
00-0036259,grass,rec_yards,44,0.432,0.464,0.444,-2.1,56,J.Jennings,WR,SF,2025,False
00-0037801,grass,rec_yards,14,0.286,0.343,0.322,-2.1,35,K.Turpin,WR,DAL,2025,False
00-0034383,cold<=32,rec_yards,3,0.333,0.532,0.51,-2.1,79,D.Schultz,TE,HOU,2025,False
00-0037240,cold<=32,rec_yards,3,0.333,0.526,0.506,-2.1,38,J.Williams,WR,DET,2025,False
00-0033879,primetime,rec_yards,4,0.25,0.4,0.379,-2.1,15,O.Howard,TE,HOU,2022,False
00-0036887,primetime,rec_yards,6,0.333,0.44,0.419,-2.1,25,L.Farrell,TE,SF,2025,False
00-0028002,day_game,rec_yards,25,0.28,0.323,0.301,-2.1,31,R.Cobb,WR,NYJ,2023,False
00-0032134,day_game,rec_yards,22,0.455,0.5,0.479,-2.1,26,C.Uzomah,TE,NYJ,2023,False
00-0032135,day_game,rec_yards,9,0.222,0.3,0.279,-2.1,10,J.James,TE,CHI,2021,False
00-0032141,day_game,rec_yards,22,0.455,0.5,0.479,-2.1,28,G.Swaim,TE,CLE,2024,False
00-0034418,day_game,rec_yards,30,0.367,0.405,0.384,-2.1,42,C.Wilson,WR,MIA,2025,False
00-0034646,day_game,rec_yards,25,0.4,0.441,0.421,-2.1,34,B.Powell,WR,MIN,2024,False
00-0035414,day_game,rec_yards,22,0.455,0.5,0.479,-2.1,30,J.Guyton,WR,LAC,2023,False
00-0036358,day_game,rec_yards,45,0.467,0.5,0.479,-2.1,76,C.Lamb,WR,DAL,2025,False
00-0036741,day_game,rec_yards,11,0.545,0.615,0.594,-2.1,13,J.Stoll,TE,NO,2025,False
00-0037311,day_game,rec_yards,4,0.25,0.4,0.379,-2.1,5,K.Kieft,TE,TB,2023,False
00-0038647,day_game,rec_yards,4,0.25,0.4,0.379,-2.1,5,R.Bell,WR,NO,2025,False
00-0038783,day_game,rec_yards,11,0.545,0.615,0.594,-2.1,13,N.Adkins,TE,DEN,2025,False
00-0039916,day_game,rec_yards,8,0.375,0.462,0.441,-2.1,13,R.Pearsall,WR,SF,2025,False
00-0032951,home,rec_yards,4,0.75,0.9,0.879,-2.1,10,L.Treadwell,WR,BAL,2023,False
00-0034959,home,rec_yards,3,0.0,0.2,0.179,-2.1,5,A.Beck,RB,NYJ,2025,False
00-0035676,home,rec_yards,35,0.429,0.465,0.444,-2.1,71,A.Brown,WR,PHI,2025,False
00-0040131,home,rec_yards,4,0.25,0.4,0.379,-2.1,10,K.Williams,WR,NE,2025,False
00-0032791,road,rec_yards,7,0.571,0.667,0.646,-2.1,15,J.Grant,WR,CHI,2021,False
00-0034988,road,rec_yards,4,0.25,0.4,0.379,-2.1,10,K.Smith,TE,NYG,2021,False
00-0035006,road,rec_yards,3,0.0,0.2,0.179,-2.1,5,O.Johnson,WR,MIN,2020,False
00-0036309,road,rec_yards,38,0.5,0.535,0.514,-2.1,71,D.Mooney,WR,ATL,2025,False
00-0037740,road,rec_yards,23,0.391,0.435,0.414,-2.1,46,G.Wilson,WR,NYJ,2025,False
00-0038976,road,rec_yards,17,0.353,0.405,0.384,-2.1,37,M.Mims,WR,DEN,2025,False
00-0039855,road,rec_yards,5,0.6,0.727,0.706,-2.1,11,J.McMillan,WR,TB,2025,False
00-0035249,short_week,rec_yards,4,0.25,0.405,0.383,-2.1,42,J.Oliver,TE,MIN,2025,False
00-0035659,short_week,rec_yards,6,0.333,0.44,0.419,-2.1,75,T.McLaurin,WR,WAS,2025,False
00-0036550,short_week,rec_yards,7,0.286,0.383,0.362,-2.1,47,R.Bateman,WR,BAL,2025,False
00-0034988,big_underdog,rec_yards,4,0.25,0.4,0.379,-2.1,10,K.Smith,TE,NYG,2021,False
00-0036271,big_underdog,rec_yards,4,0.25,0.4,0.379,-2.1,30,Q.Watkins,WR,PHI,2023,False
00-0036887,big_underdog,rec_yards,6,0.333,0.44,0.419,-2.1,25,L.Farrell,TE,SF,2025,False
00-0036894,big_underdog,rec_yards,6,0.333,0.441,0.42,-2.1,59,P.Freiermuth,TE,PIT,2025,False
00-0038976,big_underdog,rec_yards,4,0.25,0.405,0.384,-2.1,37,M.Mims,WR,DEN,2025,False
00-0032791,backup_qb,rec_yards,7,0.571,0.667,0.646,-2.1,15,J.Grant,WR,CHI,2021,False
00-0033871,backup_qb,rec_yards,13,0.308,0.37,0.349,-2.1,27,C.Davis,WR,NYJ,2022,False
00-0035719,backup_qb,rec_yards,12,0.333,0.397,0.376,-2.1,63,D.Samuel,WR,WAS,2025,False
00-0036671,backup_qb,rec_yards,4,0.25,0.4,0.379,-2.1,10,D.Milne,WR,WAS,2022,False
00-0038938,backup_qb,rec_yards,12,0.25,0.316,0.294,-2.1,19,J.Hyatt,WR,NYG,2025,False
00-0039907,backup_qb,rec_yards,3,0.0,0.2,0.179,-2.1,10,J.Polk,WR,NE,2024,False
00-0031236,division_rematch,rec_yards,14,0.357,0.415,0.394,-2.1,65,B.Cooks,WR,BUF,2025,False
00-0032398,division_rematch,rec_yards,6,0.333,0.441,0.42,-2.1,34,C.Moore,WR,WAS,2025,False
00-0033251,late_season,rec_yards,11,0.273,0.341,0.32,-2.1,41,Z.Pascal,WR,ARI,2023,False
00-0033858,late_season,rec_yards,25,0.36,0.403,0.381,-2.1,72,J.Smith,TE,PIT,2025,False
00-0034159,late_season,rec_yards,20,0.4,0.448,0.427,-2.1,58,W.Dissly,TE,LAC,2025,False
00-0037282,late_season,rec_yards,4,0.25,0.4,0.379,-2.1,5,J.Mitchell,TE,CAR,2025,False
00-0038647,late_season,rec_yards,4,0.25,0.4,0.379,-2.1,5,R.Bell,WR,NO,2025,False
00-0033217,after_OT,rec_yards,7,0.286,0.381,0.36,-2.1,63,M.Alie-Cox,TE,IND,2025,False
00-0036912,after_100yd_game,rec_yards,11,0.364,0.431,0.41,-2.1,65,D.Smith,WR,PHI,2025,False
00-0037240,after_100yd_game,rec_yards,5,0.4,0.526,0.505,-2.1,38,J.Williams,WR,DET,2025,False
00-0036613,vs_high_blitz,rec_yards,50,0.46,0.492,0.471,-2.1,63,J.Waddle,WR,MIA,2025,False
00-0036671,vs_high_blitz,rec_yards,4,0.25,0.4,0.379,-2.1,10,D.Milne,WR,WAS,2022,False
00-0027942,fast_ref_crew,rec_yards,10,0.4,0.472,0.452,-2.1,36,A.Green,WR,ARI,2022,False
00-0035644,fast_ref_crew,rec_yards,16,0.375,0.429,0.408,-2.1,70,N.Fant,TE,CIN,2025,False
00-0036358,fast_ref_crew,rec_yards,22,0.455,0.5,0.479,-2.1,76,C.Lamb,WR,DAL,2025,False
00-0037487,fast_ref_crew,rec_yards,3,0.0,0.2,0.179,-2.1,10,D.Thompkins,WR,ATL,2025,False
00-0036754,slow_ref_crew,rec_yards,9,0.222,0.3,0.279,-2.1,30,B.Wright,TE,DET,2025,False
00-0037487,slow_ref_crew,rec_yards,3,0.0,0.2,0.179,-2.1,10,D.Thompkins,WR,ATL,2025,False
00-0038840,slow_ref_crew,rec_yards,3,0.0,0.2,0.179,-2.1,5,B.Tremayne,WR,CAR,2025,False
00-0038996,slow_ref_crew,rec_yards,8,0.375,0.462,0.441,-2.1,26,T.Kraft,TE,GB,2025,False
00-0034171,dome,rush_yards,3,0.0,0.2,0.179,-2.1,5,J.Cabinda,RB,DET,2023,False
00-0037299,dome,rush_yards,6,0.167,0.273,0.252,-2.1,11,K.Ingram,RB,ARI,2023,False
00-0038738,dome,rush_yards,11,0.455,0.524,0.503,-2.1,21,H.Luepke,RB,DAL,2025,False
00-0035860,outdoor,rush_yards,3,0.0,0.2,0.179,-2.1,10,T.Jones,RB,ARI,2024,False
00-0035685,turf,rush_yards,40,0.375,0.408,0.388,-2.1,71,D.Montgomery,RB,DET,2025,False
00-0036875,turf,rush_yards,38,0.474,0.509,0.488,-2.1,55,R.Stevenson,RB,NE,2025,False
00-0039746,turf,rush_yards,3,0.0,0.2,0.179,-2.1,10,W.Shipley,RB,PHI,2025,False
00-0034331,grass,rush_yards,4,0.25,0.4,0.379,-2.1,5,J.Samuels,RB,HOU,2021,False
00-0035860,grass,rush_yards,3,0.0,0.2,0.179,-2.1,10,T.Jones,RB,ARI,2024,False
00-0036450,grass,rush_yards,4,0.25,0.4,0.379,-2.1,10,K.Vaughn,RB,SF,2024,False
00-0036555,grass,rush_yards,47,0.468,0.5,0.479,-2.1,60,C.Hubbard,RB,CAR,2025,False
00-0033293,cold<=32,rush_yards,6,0.333,0.441,0.42,-2.1,68,A.Jones,RB,MIN,2025,False
00-0038797,primetime,rush_yards,9,0.333,0.414,0.392,-2.1,29,E.Wilson,RB,GB,2025,False
00-0025394,day_game,rush_yards,13,0.154,0.214,0.194,-2.1,14,A.Peterson,RB,SEA,2021,False
00-0033897,day_game,rush_yards,42,0.429,0.462,0.441,-2.1,52,J.Mixon,RB,HOU,2024,False
00-0034349,day_game,rush_yards,10,0.2,0.273,0.252,-2.1,11,K.Johnson,RB,DET,2020,False
00-0036650,day_game,rush_yards,3,0.0,0.2,0.179,-2.1,5,L.Rountree,RB,LAC,2022,False
00-0038738,day_game,rush_yards,13,0.462,0.524,0.503,-2.1,21,H.Luepke,RB,DAL,2025,False
00-0034171,home,rush_yards,3,0.0,0.2,0.179,-2.1,5,J.Cabinda,RB,DET,2023,False
00-0034972,home,rush_yards,31,0.355,0.393,0.372,-2.1,61,A.Mattison,RB,LV,2024,False
00-0037299,home,rush_yards,6,0.167,0.273,0.252,-2.1,11,K.Ingram,RB,ARI,2023,False
00-0035831,road,rush_yards,16,0.312,0.367,0.346,-2.1,30,J.Robinson,RB,GB,2023,False
00-0036245,road,rush_yards,3,0.0,0.2,0.179,-2.1,5,M.Perry,RB,MIA,2020,False
00-0036924,road,rush_yards,23,0.348,0.391,0.37,-2.1,46,M.Carter,RB,ARI,2025,False
00-0039921,road,rush_yards,4,0.25,0.4,0.379,-2.1,10,T.Benson,RB,ARI,2025,False
00-0036328,post_bye,rush_yards,5,0.4,0.523,0.503,-2.1,65,A.Gibson,RB,NE,2025,False
00-0038611,post_bye,rush_yards,3,0.333,0.529,0.508,-2.1,17,C.Rodriguez,RB,WAS,2025,False
00-0039746,big_favorite,rush_yards,3,0.0,0.2,0.179,-2.1,10,W.Shipley,RB,PHI,2025,False
00-0031285,big_underdog,rush_yards,3,0.333,0.533,0.512,-2.1,15,D.Freeman,RB,BAL,2021,False
00-0035628,backup_qb,rush_yards,4,0.25,0.405,0.384,-2.1,37,D.Johnson,RB,NE,2025,False
00-0036328,backup_qb,rush_yards,17,0.471,0.523,0.502,-2.1,65,A.Gibson,RB,NE,2025,False
00-0034171,late_season,rush_yards,3,0.0,0.2,0.179,-2.1,5,J.Cabinda,RB,DET,2023,False
00-0036919,late_season,rush_yards,24,0.375,0.418,0.397,-2.1,67,K.Gainwell,RB,PIT,2025,False
00-0038542,late_season,rush_yards,15,0.467,0.524,0.502,-2.1,42,B.Robinson,RB,ATL,2025,False
00-0031595,after_OT,rush_yards,4,0.25,0.4,0.379,-2.1,25,M.Burton,RB,DEN,2024,False
00-0033948,vs_high_blitz,rush_yards,34,0.382,0.418,0.398,-2.1,55,Ja.Williams,RB,NO,2024,False
00-0035860,vs_high_blitz,rush_yards,3,0.0,0.2,0.179,-2.1,10,T.Jones,RB,ARI,2024,False
00-0036555,vs_high_blitz,rush_yards,47,0.468,0.5,0.479,-2.1,60,C.Hubbard,RB,CAR,2025,False
00-0036370,fast_ref_crew,rush_yards,11,0.273,0.342,0.321,-2.1,38,J.Kelley,RB,TEN,2024,False
00-0035860,slow_ref_crew,rush_yards,3,0.0,0.2,0.179,-2.1,10,T.Jones,RB,ARI,2024,False
00-0036245,slow_ref_crew,rush_yards,3,0.0,0.2,0.179,-2.1,5,M.Perry,RB,MIA,2020,False
00-0039361,slow_ref_crew,rush_yards,5,0.4,0.524,0.503,-2.1,21,B.Irving,RB,TB,2025,False
00-0033217,dome,receptions,36,0.472,0.508,0.487,-2.1,63,M.Alie-Cox,TE,IND,2025,False
00-0034972,dome,receptions,40,0.375,0.41,0.388,-2.1,61,A.Mattison,RB,LV,2024,False
00-0035140,dome,receptions,5,0.4,0.525,0.504,-2.1,40,M.Hardman,WR,BUF,2025,False
00-0038394,dome,receptions,7,0.571,0.667,0.646,-2.1,12,W.Mallory,TE,IND,2025,False
00-0027029,outdoor,receptions,3,0.0,0.2,0.179,-2.1,5,L.McCoy,RB,TB,2020,False
00-0033893,outdoor,receptions,25,0.48,0.522,0.501,-2.1,46,D.Cook,RB,DAL,2024,False
00-0035216,outdoor,receptions,50,0.46,0.491,0.47,-2.1,57,D.Johnson,WR,HOU,2024,False
00-0035544,outdoor,receptions,4,0.25,0.4,0.379,-2.1,5,T.Kennedy,WR,DET,2025,False
00-0035685,outdoor,receptions,36,0.5,0.535,0.514,-2.1,71,D.Montgomery,RB,DET,2025,False
00-0037594,outdoor,receptions,5,0.0,0.125,0.104,-2.1,8,J.Chestnut,RB,TEN,2025,False
00-0038840,outdoor,receptions,4,0.25,0.4,0.379,-2.1,5,B.Tremayne,WR,CAR,2025,False
00-0039021,outdoor,receptions,16,0.375,0.429,0.408,-2.1,21,R.Johnson,RB,CHI,2025,False
00-0040194,outdoor,receptions,9,0.222,0.3,0.279,-2.1,10,J.Hawes,TE,BUF,2025,False
00-0032211,turf,receptions,51,0.314,0.346,0.324,-2.1,81,T.Lockett,WR,LV,2025,False
00-0032980,turf,receptions,6,0.167,0.273,0.252,-2.1,11,M.Johnson,WR,NYG,2022,False
00-0036849,turf,receptions,30,0.367,0.405,0.384,-2.1,37,T.Atwell,WR,LA,2025,False
00-0027029,grass,receptions,3,0.0,0.2,0.179,-2.1,5,L.McCoy,RB,TB,2020,False
00-0034331,grass,receptions,4,0.25,0.4,0.379,-2.1,5,J.Samuels,RB,HOU,2021,False
00-0035671,grass,receptions,4,0.25,0.4,0.379,-2.1,5,J.Sternberger,TE,GB,2020,False
00-0035719,grass,receptions,52,0.365,0.397,0.376,-2.1,63,D.Samuel,WR,WAS,2025,False
00-0036309,grass,receptions,41,0.488,0.521,0.5,-2.1,71,D.Mooney,WR,ATL,2025,False
00-0038840,grass,receptions,4,0.25,0.4,0.379,-2.1,5,B.Tremayne,WR,CAR,2025,False
00-0031045,wind15+,receptions,3,0.333,0.533,0.512,-2.1,15,C.Hyde,RB,JAX,2021,False
00-0031595,wind15+,receptions,4,0.25,0.4,0.379,-2.1,25,M.Burton,RB,DEN,2024,False
